Patient ID: 3, Timestamp: 1715522481205, Label: ECG, Data: -0.42611021997476095
Patient ID: 40, Timestamp: 1715522483209, Label: ECG, Data: 0.15784586714122936
Patient ID: 48, Timestamp: 1715522483210, Label: ECG, Data: -0.4109330646882166
Patient ID: 19, Timestamp: 1715522483212, Label: ECG, Data: 0.17626193337769566
Patient ID: 23, Timestamp: 1715522483212, Label: ECG, Data: 0.47628984842407324
Patient ID: 18, Timestamp: 1715522483214, Label: ECG, Data: 0.2727035932671116
Patient ID: 34, Timestamp: 1715522483214, Label: ECG, Data: 0.1659274312659232
Patient ID: 26, Timestamp: 1715522483215, Label: ECG, Data: -0.4877927739297847
Patient ID: 24, Timestamp: 1715522484190, Label: ECG, Data: 0.523915011000208
Patient ID: 47, Timestamp: 1715522484190, Label: ECG, Data: -0.49081507106783234
Patient ID: 45, Timestamp: 1715522484190, Label: ECG, Data: -0.5271233367884506
Patient ID: 14, Timestamp: 1715522484190, Label: ECG, Data: -0.22976469622579807
Patient ID: 33, Timestamp: 1715522484191, Label: ECG, Data: -0.32270402511428387
Patient ID: 50, Timestamp: 1715522484191, Label: ECG, Data: -0.6018027422718828
Patient ID: 9, Timestamp: 1715522484191, Label: ECG, Data: 0.10094706087040667
Patient ID: 28, Timestamp: 1715522484191, Label: ECG, Data: 0.6607350954809041
Patient ID: 10, Timestamp: 1715522484192, Label: ECG, Data: 0.1385677954488918
Patient ID: 12, Timestamp: 1715522484192, Label: ECG, Data: -0.5784903598161839
Patient ID: 7, Timestamp: 1715522484191, Label: ECG, Data: -0.054647843550819544
Patient ID: 21, Timestamp: 1715522484190, Label: ECG, Data: 0.4441968249321578
Patient ID: 20, Timestamp: 1715522484192, Label: ECG, Data: 0.038305443194395335
Patient ID: 6, Timestamp: 1715522484196, Label: ECG, Data: 0.13497758730433057
Patient ID: 4, Timestamp: 1715522484197, Label: ECG, Data: 0.7139440364552209
Patient ID: 16, Timestamp: 1715522484198, Label: ECG, Data: 0.30640082484615216
Patient ID: 49, Timestamp: 1715522484199, Label: ECG, Data: -0.4821507257912105
Patient ID: 46, Timestamp: 1715522484201, Label: ECG, Data: -0.5319233246492959
Patient ID: 5, Timestamp: 1715522484202, Label: ECG, Data: -0.36191994157955615
Patient ID: 44, Timestamp: 1715522484206, Label: ECG, Data: 0.28554475110241245
Patient ID: 3, Timestamp: 1715522484206, Label: ECG, Data: -0.13758438308079338
Patient ID: 30, Timestamp: 1715522484206, Label: ECG, Data: -0.581860670903919
Patient ID: 29, Timestamp: 1715522484207, Label: ECG, Data: -0.23076026946531092
Patient ID: 40, Timestamp: 1715522484209, Label: ECG, Data: 0.12304235771984079
Patient ID: 8, Timestamp: 1715522484210, Label: ECG, Data: 0.10869395850525986
Patient ID: 48, Timestamp: 1715522484210, Label: ECG, Data: 0.3499721369536014
Patient ID: 19, Timestamp: 1715522484212, Label: ECG, Data: 0.1282417916868611
Patient ID: 23, Timestamp: 1715522484212, Label: ECG, Data: -0.3035275753807709
Patient ID: 18, Timestamp: 1715522484214, Label: ECG, Data: -0.3399987250996261
Patient ID: 35, Timestamp: 1715522484214, Label: ECG, Data: -0.487489203167725
Patient ID: 36, Timestamp: 1715522484214, Label: ECG, Data: 0.4804815066292769
Patient ID: 34, Timestamp: 1715522484214, Label: ECG, Data: 0.24398989094981413
Patient ID: 41, Timestamp: 1715522484214, Label: ECG, Data: 0.23910257779900146
Patient ID: 15, Timestamp: 1715522484215, Label: ECG, Data: -0.10511962866881942
Patient ID: 26, Timestamp: 1715522484214, Label: ECG, Data: 0.13457269182511947
Patient ID: 21, Timestamp: 1715522485191, Label: ECG, Data: -0.15871994419566318
Patient ID: 47, Timestamp: 1715522485192, Label: ECG, Data: -0.3251104066360881
Patient ID: 32, Timestamp: 1715522485192, Label: ECG, Data: 0.4210458101779424
Patient ID: 33, Timestamp: 1715522485192, Label: ECG, Data: 0.3595031075074647
Patient ID: 43, Timestamp: 1715522485193, Label: ECG, Data: 0.7517915744426319
Patient ID: 7, Timestamp: 1715522485193, Label: ECG, Data: -0.0559280130660676
Patient ID: 25, Timestamp: 1715522485193, Label: ECG, Data: 0.4646785258436241
Patient ID: 45, Timestamp: 1715522485190, Label: ECG, Data: 0.3276520356365226
Patient ID: 9, Timestamp: 1715522485194, Label: ECG, Data: -0.0468351787638883
Patient ID: 14, Timestamp: 1715522485190, Label: ECG, Data: 0.5045965623224248
Patient ID: 28, Timestamp: 1715522485194, Label: ECG, Data: 0.011805719174549768
Patient ID: 10, Timestamp: 1715522485194, Label: ECG, Data: -0.12361466793546365
Patient ID: 37, Timestamp: 1715522485195, Label: ECG, Data: 0.39196751381401035
Patient ID: 20, Timestamp: 1715522485195, Label: ECG, Data: 0.2824828300556693
Patient ID: 42, Timestamp: 1715522485195, Label: ECG, Data: -0.41841449545319
Patient ID: 24, Timestamp: 1715522485190, Label: ECG, Data: 0.6895591970546211
Patient ID: 12, Timestamp: 1715522485194, Label: ECG, Data: -0.10551353190405638
Patient ID: 50, Timestamp: 1715522485194, Label: ECG, Data: -0.23878202828295128
Patient ID: 6, Timestamp: 1715522485196, Label: ECG, Data: 0.19403428359398275
Patient ID: 4, Timestamp: 1715522485197, Label: ECG, Data: 0.22233694148951183
Patient ID: 16, Timestamp: 1715522485199, Label: ECG, Data: 0.27974117623827244
Patient ID: 49, Timestamp: 1715522485199, Label: ECG, Data: 0.5791624412093205
Patient ID: 5, Timestamp: 1715522485202, Label: ECG, Data: 0.5985670388641198
Patient ID: 46, Timestamp: 1715522485202, Label: ECG, Data: 0.5703679374195184
Patient ID: 1, Timestamp: 1715522485202, Label: ECG, Data: 0.13064456900043284
Patient ID: 3, Timestamp: 1715522485206, Label: ECG, Data: -0.2823416425281538
Patient ID: 13, Timestamp: 1715522485206, Label: ECG, Data: 0.004427323362020702
Patient ID: 44, Timestamp: 1715522485206, Label: ECG, Data: -0.4365484625692004
Patient ID: 30, Timestamp: 1715522485207, Label: ECG, Data: 0.5842029566145551
Patient ID: 29, Timestamp: 1715522485207, Label: ECG, Data: -0.22886750461688526
Patient ID: 27, Timestamp: 1715522485208, Label: ECG, Data: 0.782709872866697
Patient ID: 40, Timestamp: 1715522485209, Label: ECG, Data: -0.04072678408919164
Patient ID: 8, Timestamp: 1715522485210, Label: ECG, Data: 0.2974031322312859
Patient ID: 48, Timestamp: 1715522485210, Label: ECG, Data: 0.2690963991735899
Patient ID: 19, Timestamp: 1715522485212, Label: ECG, Data: -0.02985197392065248
Patient ID: 23, Timestamp: 1715522485212, Label: ECG, Data: 0.30965089225574294
Patient ID: 22, Timestamp: 1715522485213, Label: ECG, Data: 0.17648657769529966
Patient ID: 18, Timestamp: 1715522485214, Label: ECG, Data: 0.5076995373789354
Patient ID: 2, Timestamp: 1715522485214, Label: ECG, Data: -0.15329605903914395
Patient ID: 34, Timestamp: 1715522485214, Label: ECG, Data: 0.08807315894292045
Patient ID: 31, Timestamp: 1715522485214, Label: ECG, Data: -0.14717027835878307
Patient ID: 36, Timestamp: 1715522485214, Label: ECG, Data: 0.45426295106311576
Patient ID: 35, Timestamp: 1715522485214, Label: ECG, Data: -0.2599336530632491
Patient ID: 41, Timestamp: 1715522485214, Label: ECG, Data: 0.21047610239810743
Patient ID: 39, Timestamp: 1715522485214, Label: ECG, Data: 0.22675490270537915
Patient ID: 26, Timestamp: 1715522485215, Label: ECG, Data: 0.683150804127362
Patient ID: 15, Timestamp: 1715522485215, Label: ECG, Data: 0.5123661225206528
Patient ID: 38, Timestamp: 1715522485215, Label: ECG, Data: 0.11053531598747277
Patient ID: 17, Timestamp: 1715522485215, Label: ECG, Data: 0.11828804205538956
Patient ID: 11, Timestamp: 1715522485215, Label: ECG, Data: 0.11211711188618366
Patient ID: 14, Timestamp: 1715522486190, Label: ECG, Data: 0.4434687962958249
Patient ID: 24, Timestamp: 1715522486191, Label: ECG, Data: 0.07891791359729852
Patient ID: 21, Timestamp: 1715522486191, Label: ECG, Data: -0.5322278114665607
Patient ID: 47, Timestamp: 1715522486191, Label: ECG, Data: 0.16729538877626507
Patient ID: 45, Timestamp: 1715522486190, Label: ECG, Data: 0.26004737999208105
Patient ID: 33, Timestamp: 1715522486192, Label: ECG, Data: 0.7323162203158491
Patient ID: 43, Timestamp: 1715522486192, Label: ECG, Data: 0.5376566320320331
Patient ID: 7, Timestamp: 1715522486193, Label: ECG, Data: 0.08116630263012997
Patient ID: 25, Timestamp: 1715522486193, Label: ECG, Data: -0.4274567574145189
Patient ID: 50, Timestamp: 1715522486193, Label: ECG, Data: 0.06588101427713879
Patient ID: 9, Timestamp: 1715522486193, Label: ECG, Data: -0.5898682031779009
Patient ID: 12, Timestamp: 1715522486193, Label: ECG, Data: -0.006862509496829081
Patient ID: 28, Timestamp: 1715522486194, Label: ECG, Data: 0.4378813482711197
Patient ID: 32, Timestamp: 1715522486192, Label: ECG, Data: -0.09054639838767442
Patient ID: 10, Timestamp: 1715522486194, Label: ECG, Data: 0.06424828287279166
Patient ID: 37, Timestamp: 1715522486194, Label: ECG, Data: 0.12679818441243823
Patient ID: 20, Timestamp: 1715522486194, Label: ECG, Data: 0.05094653017902276
Patient ID: 42, Timestamp: 1715522486195, Label: ECG, Data: -0.4547660744977539
Patient ID: 6, Timestamp: 1715522486196, Label: ECG, Data: 0.5766190518108647
Patient ID: 4, Timestamp: 1715522486197, Label: ECG, Data: -0.025624299064896976
Patient ID: 49, Timestamp: 1715522486199, Label: ECG, Data: -0.18845787268377226
Patient ID: 16, Timestamp: 1715522486199, Label: ECG, Data: 0.23889406842447938
Patient ID: 46, Timestamp: 1715522486202, Label: ECG, Data: -0.3473831580891696
Patient ID: 5, Timestamp: 1715522486202, Label: ECG, Data: 0.038366042684195106
Patient ID: 1, Timestamp: 1715522486203, Label: ECG, Data: 0.4224814801026735
Patient ID: 13, Timestamp: 1715522486206, Label: ECG, Data: 0.38077470126478535
Patient ID: 3, Timestamp: 1715522486206, Label: ECG, Data: -0.04062937015668375
Patient ID: 44, Timestamp: 1715522486206, Label: ECG, Data: -0.0766625779308107
Patient ID: 30, Timestamp: 1715522486207, Label: ECG, Data: 0.3092277546806026
Patient ID: 29, Timestamp: 1715522486207, Label: ECG, Data: 0.47328914139587897
Patient ID: 27, Timestamp: 1715522486208, Label: ECG, Data: 0.49574834471606627
Patient ID: 40, Timestamp: 1715522486209, Label: ECG, Data: 0.6937650869302838
Patient ID: 8, Timestamp: 1715522486210, Label: ECG, Data: 0.2896219819875206
Patient ID: 48, Timestamp: 1715522486210, Label: ECG, Data: 0.6575535762339977
Patient ID: 19, Timestamp: 1715522486212, Label: ECG, Data: 0.5272745673291571
Patient ID: 23, Timestamp: 1715522486212, Label: ECG, Data: 0.26978066316009175
Patient ID: 22, Timestamp: 1715522486213, Label: ECG, Data: 0.13038653626427793
Patient ID: 18, Timestamp: 1715522486214, Label: ECG, Data: 0.3975521845044791
Patient ID: 35, Timestamp: 1715522486214, Label: ECG, Data: 0.05936375548337212
Patient ID: 31, Timestamp: 1715522486214, Label: ECG, Data: -0.22040598256665664
Patient ID: 34, Timestamp: 1715522486214, Label: ECG, Data: 0.004388643761641511
Patient ID: 41, Timestamp: 1715522486214, Label: ECG, Data: -0.26449629511185335
Patient ID: 36, Timestamp: 1715522486214, Label: ECG, Data: -0.31180233378685857
Patient ID: 39, Timestamp: 1715522486214, Label: ECG, Data: 0.38611096214809476
Patient ID: 26, Timestamp: 1715522486214, Label: ECG, Data: -0.37693272463912514
Patient ID: 2, Timestamp: 1715522486214, Label: ECG, Data: 0.3714080138530469
Patient ID: 38, Timestamp: 1715522486215, Label: ECG, Data: 0.7021633304675056
Patient ID: 15, Timestamp: 1715522486215, Label: ECG, Data: -0.4787759695882021
Patient ID: 17, Timestamp: 1715522486215, Label: ECG, Data: 0.7542048747415008
Patient ID: 11, Timestamp: 1715522486215, Label: ECG, Data: -0.3153495658401191
Patient ID: 24, Timestamp: 1715522487190, Label: ECG, Data: -0.5202458050509013
Patient ID: 14, Timestamp: 1715522487189, Label: ECG, Data: -0.31716969626013664
Patient ID: 45, Timestamp: 1715522487190, Label: ECG, Data: -0.23190441921405344
Patient ID: 21, Timestamp: 1715522487190, Label: ECG, Data: 0.31780449449521586
Patient ID: 47, Timestamp: 1715522487190, Label: ECG, Data: 0.7849473970315212
Patient ID: 32, Timestamp: 1715522487190, Label: ECG, Data: 0.7116400318475353
Patient ID: 33, Timestamp: 1715522487190, Label: ECG, Data: 0.3555403454666134
Patient ID: 43, Timestamp: 1715522487190, Label: ECG, Data: -0.32860057118428293
Patient ID: 7, Timestamp: 1715522487190, Label: ECG, Data: 0.7594686543391101
Patient ID: 50, Timestamp: 1715522487190, Label: ECG, Data: 0.28357587293750897
Patient ID: 25, Timestamp: 1715522487190, Label: ECG, Data: 0.4726520754995487
Patient ID: 9, Timestamp: 1715522487190, Label: ECG, Data: -0.20991092583051418
Patient ID: 28, Timestamp: 1715522487191, Label: ECG, Data: 0.34405146860230995
Patient ID: 12, Timestamp: 1715522487191, Label: ECG, Data: -0.4349377859541285
Patient ID: 10, Timestamp: 1715522487191, Label: ECG, Data: 0.43124424691264873
Patient ID: 37, Timestamp: 1715522487191, Label: ECG, Data: 0.7387591608031662
Patient ID: 20, Timestamp: 1715522487192, Label: ECG, Data: -0.5838454999469196
Patient ID: 42, Timestamp: 1715522487195, Label: ECG, Data: 0.23920634416400965
Patient ID: 6, Timestamp: 1715522487196, Label: ECG, Data: 0.5499513320086385
Patient ID: 4, Timestamp: 1715522487197, Label: ECG, Data: 0.5247009188586154
Patient ID: 16, Timestamp: 1715522487198, Label: ECG, Data: -0.28795096564330946
Patient ID: 49, Timestamp: 1715522487199, Label: ECG, Data: 0.7596318687863605
Patient ID: 46, Timestamp: 1715522487202, Label: ECG, Data: 0.1924406278283448
Patient ID: 5, Timestamp: 1715522487202, Label: ECG, Data: 0.5452289893627345
Patient ID: 1, Timestamp: 1715522487203, Label: ECG, Data: -0.3235699802359543
Patient ID: 3, Timestamp: 1715522487206, Label: ECG, Data: 0.5085104593902285
Patient ID: 13, Timestamp: 1715522487206, Label: ECG, Data: -0.3459381715457621
Patient ID: 44, Timestamp: 1715522487206, Label: ECG, Data: 0.12516259473365765
Patient ID: 30, Timestamp: 1715522487206, Label: ECG, Data: -0.35275946451496054
Patient ID: 29, Timestamp: 1715522487207, Label: ECG, Data: 0.5191535868933288
Patient ID: 27, Timestamp: 1715522487208, Label: ECG, Data: -0.4474749706846251
Patient ID: 40, Timestamp: 1715522487209, Label: ECG, Data: 0.3639500812328246
Patient ID: 8, Timestamp: 1715522487210, Label: ECG, Data: 0.5136309007557043
Patient ID: 48, Timestamp: 1715522487210, Label: ECG, Data: -0.3714614751418278
Patient ID: 19, Timestamp: 1715522487212, Label: ECG, Data: 0.49683576349763237
Patient ID: 23, Timestamp: 1715522487212, Label: ECG, Data: 0.16302539874398037
Patient ID: 22, Timestamp: 1715522487213, Label: ECG, Data: -0.5195955858645906
Patient ID: 18, Timestamp: 1715522487214, Label: ECG, Data: -0.3194054769301712
Patient ID: 35, Timestamp: 1715522487214, Label: ECG, Data: 0.7820234773004193
Patient ID: 31, Timestamp: 1715522487214, Label: ECG, Data: 0.6019160475456268
Patient ID: 34, Timestamp: 1715522487214, Label: ECG, Data: 0.6607446040821834
Patient ID: 36, Timestamp: 1715522487214, Label: ECG, Data: -0.3466836095082077
Patient ID: 26, Timestamp: 1715522487214, Label: ECG, Data: 0.1841097277264814
Patient ID: 41, Timestamp: 1715522487214, Label: ECG, Data: -0.30881323731062693
Patient ID: 15, Timestamp: 1715522487215, Label: ECG, Data: 0.18395215385011723
Patient ID: 2, Timestamp: 1715522487214, Label: ECG, Data: -0.2720430504432986
Patient ID: 38, Timestamp: 1715522487214, Label: ECG, Data: -0.23499011700416889
Patient ID: 39, Timestamp: 1715522487215, Label: ECG, Data: -0.33355742687309053
Patient ID: 17, Timestamp: 1715522487215, Label: ECG, Data: -0.18416919481384345
Patient ID: 11, Timestamp: 1715522487215, Label: ECG, Data: 0.037077085250587366
Patient ID: 43, Timestamp: 1715522488191, Label: ECG, Data: 0.156643626770628
Patient ID: 12, Timestamp: 1715522488193, Label: ECG, Data: -0.18350351815035432
Patient ID: 28, Timestamp: 1715522488193, Label: ECG, Data: 0.20699232982664223
Patient ID: 9, Timestamp: 1715522488192, Label: ECG, Data: -0.24566770408601007
Patient ID: 47, Timestamp: 1715522488190, Label: ECG, Data: -0.2019875100825603
Patient ID: 10, Timestamp: 1715522488193, Label: ECG, Data: 0.23090372171845527
Patient ID: 37, Timestamp: 1715522488193, Label: ECG, Data: 0.16047378064127601
Patient ID: 14, Timestamp: 1715522488190, Label: ECG, Data: -0.11231083932513611
Patient ID: 45, Timestamp: 1715522488190, Label: ECG, Data: -0.43366470934873486
Patient ID: 50, Timestamp: 1715522488192, Label: ECG, Data: 0.5174367763223006
Patient ID: 25, Timestamp: 1715522488192, Label: ECG, Data: 0.3166829750969815
Patient ID: 21, Timestamp: 1715522488190, Label: ECG, Data: 0.7152088553346383
Patient ID: 20, Timestamp: 1715522488193, Label: ECG, Data: -0.300001625882517
Patient ID: 7, Timestamp: 1715522488192, Label: ECG, Data: 0.06740975958561575
Patient ID: 33, Timestamp: 1715522488191, Label: ECG, Data: -0.44801245609554197
Patient ID: 32, Timestamp: 1715522488190, Label: ECG, Data: 0.26034184973001073
Patient ID: 24, Timestamp: 1715522488190, Label: ECG, Data: -0.3754452393888707
Patient ID: 42, Timestamp: 1715522488195, Label: ECG, Data: -0.519703212047439
Patient ID: 6, Timestamp: 1715522488196, Label: ECG, Data: 0.08507049312137678
Patient ID: 4, Timestamp: 1715522488197, Label: ECG, Data: 0.21365247216393318
Patient ID: 16, Timestamp: 1715522488199, Label: ECG, Data: 0.010152245339380257
Patient ID: 49, Timestamp: 1715522488199, Label: ECG, Data: -0.3310931101085877
Patient ID: 46, Timestamp: 1715522488201, Label: ECG, Data: 0.27397696303987346
Patient ID: 5, Timestamp: 1715522488202, Label: ECG, Data: -0.2934045824011679
Patient ID: 1, Timestamp: 1715522488202, Label: ECG, Data: 0.7879082742641432
Patient ID: 3, Timestamp: 1715522488206, Label: ECG, Data: -0.4955303000459191
Patient ID: 13, Timestamp: 1715522488206, Label: ECG, Data: -0.052827159380712904
Patient ID: 30, Timestamp: 1715522488206, Label: ECG, Data: -0.624295426961907
Patient ID: 44, Timestamp: 1715522488206, Label: ECG, Data: 0.22693573908972275
Patient ID: 29, Timestamp: 1715522488207, Label: ECG, Data: -0.596140377368297
Patient ID: 27, Timestamp: 1715522488208, Label: ECG, Data: 0.2406246629530774
Patient ID: 40, Timestamp: 1715522488209, Label: ECG, Data: -0.27961363143456275
Patient ID: 8, Timestamp: 1715522488210, Label: ECG, Data: 0.08747521973363967
Patient ID: 48, Timestamp: 1715522488211, Label: ECG, Data: -0.19243388072615034
Patient ID: 19, Timestamp: 1715522488212, Label: ECG, Data: 0.5315149223445533
Patient ID: 23, Timestamp: 1715522488212, Label: ECG, Data: 0.13183958968689888
Patient ID: 22, Timestamp: 1715522488213, Label: ECG, Data: -0.03838138581230583
Patient ID: 18, Timestamp: 1715522488214, Label: ECG, Data: 0.2929931853331239
Patient ID: 35, Timestamp: 1715522488214, Label: ECG, Data: 0.2000875680839988
Patient ID: 31, Timestamp: 1715522488214, Label: ECG, Data: 0.00838781488229045
Patient ID: 2, Timestamp: 1715522488214, Label: ECG, Data: -0.13468232238200764
Patient ID: 34, Timestamp: 1715522488214, Label: ECG, Data: -0.12166048054914114
Patient ID: 36, Timestamp: 1715522488214, Label: ECG, Data: 0.5228966927825206
Patient ID: 26, Timestamp: 1715522488214, Label: ECG, Data: -0.2998639388214177
Patient ID: 41, Timestamp: 1715522488214, Label: ECG, Data: 0.23415718052696344
Patient ID: 15, Timestamp: 1715522488215, Label: ECG, Data: -0.3201888045465997
Patient ID: 38, Timestamp: 1715522488215, Label: ECG, Data: -0.30435526195310664
Patient ID: 17, Timestamp: 1715522488215, Label: ECG, Data: 0.7222254603522706
Patient ID: 11, Timestamp: 1715522488215, Label: ECG, Data: -0.22546990759571484
Patient ID: 39, Timestamp: 1715522488215, Label: ECG, Data: 0.6360874459628176
Patient ID: 45, Timestamp: 1715522489190, Label: ECG, Data: 0.46141088216257453
Patient ID: 24, Timestamp: 1715522489191, Label: ECG, Data: 0.053068237520370494
Patient ID: 21, Timestamp: 1715522489192, Label: ECG, Data: 0.227981857745744
Patient ID: 47, Timestamp: 1715522489192, Label: ECG, Data: 0.22597773425976608
Patient ID: 32, Timestamp: 1715522489192, Label: ECG, Data: -0.13154980879880365
Patient ID: 33, Timestamp: 1715522489192, Label: ECG, Data: 0.1864080537558717
Patient ID: 43, Timestamp: 1715522489193, Label: ECG, Data: 0.02043503110961294
Patient ID: 7, Timestamp: 1715522489193, Label: ECG, Data: -0.0670172688155189
Patient ID: 25, Timestamp: 1715522489193, Label: ECG, Data: -0.27964155542540836
Patient ID: 50, Timestamp: 1715522489193, Label: ECG, Data: 0.7735883318416062
Patient ID: 9, Timestamp: 1715522489193, Label: ECG, Data: -0.3386226860117956
Patient ID: 12, Timestamp: 1715522489193, Label: ECG, Data: -0.33393448270987447
Patient ID: 28, Timestamp: 1715522489193, Label: ECG, Data: -0.31436319170436333
Patient ID: 10, Timestamp: 1715522489194, Label: ECG, Data: 0.7597514611487555
Patient ID: 37, Timestamp: 1715522489194, Label: ECG, Data: -0.5119379695745359
Patient ID: 20, Timestamp: 1715522489194, Label: ECG, Data: -0.564205345943369
Patient ID: 14, Timestamp: 1715522489190, Label: ECG, Data: 0.28443312782233815
Patient ID: 42, Timestamp: 1715522489195, Label: ECG, Data: -0.06138689576475966
Patient ID: 6, Timestamp: 1715522489196, Label: ECG, Data: 0.7463386715530652
Patient ID: 4, Timestamp: 1715522489197, Label: ECG, Data: -0.4989855503113601
Patient ID: 16, Timestamp: 1715522489198, Label: ECG, Data: 0.11123776456939741
Patient ID: 49, Timestamp: 1715522489199, Label: ECG, Data: 0.07947997799364401
Patient ID: 46, Timestamp: 1715522489202, Label: ECG, Data: -0.10554585395464416
Patient ID: 5, Timestamp: 1715522489202, Label: ECG, Data: -0.46700339533583557
Patient ID: 1, Timestamp: 1715522489202, Label: ECG, Data: -0.1778970432821959
Patient ID: 13, Timestamp: 1715522489206, Label: ECG, Data: 0.274675570526254
Patient ID: 44, Timestamp: 1715522489206, Label: ECG, Data: -0.5151261420635613
Patient ID: 3, Timestamp: 1715522489206, Label: ECG, Data: -0.41941615989710085
Patient ID: 30, Timestamp: 1715522489206, Label: ECG, Data: -0.03355308672294917
Patient ID: 29, Timestamp: 1715522489207, Label: ECG, Data: -0.2611145585886563
Patient ID: 27, Timestamp: 1715522489208, Label: ECG, Data: 0.7561407479271065
Patient ID: 40, Timestamp: 1715522489209, Label: ECG, Data: 0.6755631982298845
Patient ID: 8, Timestamp: 1715522489210, Label: ECG, Data: 0.3865356119133416
Patient ID: 48, Timestamp: 1715522489210, Label: ECG, Data: 0.2562410370929163
Patient ID: 19, Timestamp: 1715522489212, Label: ECG, Data: -0.5332966951008714
Patient ID: 23, Timestamp: 1715522489212, Label: ECG, Data: 0.4375418919254209
Patient ID: 22, Timestamp: 1715522489213, Label: ECG, Data: -0.04620092404091257
Patient ID: 18, Timestamp: 1715522489214, Label: ECG, Data: 0.3804557058885752
Patient ID: 35, Timestamp: 1715522489214, Label: ECG, Data: 0.10370472608435333
Patient ID: 31, Timestamp: 1715522489214, Label: ECG, Data: 0.032857868503491594
Patient ID: 2, Timestamp: 1715522489214, Label: ECG, Data: -0.3582452682692944
Patient ID: 34, Timestamp: 1715522489214, Label: ECG, Data: -0.5138417687616118
Patient ID: 36, Timestamp: 1715522489214, Label: ECG, Data: -0.45487799681375674
Patient ID: 26, Timestamp: 1715522489214, Label: ECG, Data: 0.2459876251666044
Patient ID: 41, Timestamp: 1715522489214, Label: ECG, Data: -0.014075610523770966
Patient ID: 39, Timestamp: 1715522489214, Label: ECG, Data: 0.430462871098254
Patient ID: 38, Timestamp: 1715522489214, Label: ECG, Data: 0.27678362220161706
Patient ID: 15, Timestamp: 1715522489215, Label: ECG, Data: -0.18069704103545842
Patient ID: 17, Timestamp: 1715522489215, Label: ECG, Data: -0.12245696372419176
Patient ID: 11, Timestamp: 1715522489215, Label: ECG, Data: 0.19415213563262815
Patient ID: 21, Timestamp: 1715522490190, Label: ECG, Data: 0.26075577228000824
Patient ID: 14, Timestamp: 1715522490189, Label: ECG, Data: -0.002957119409387082
Patient ID: 24, Timestamp: 1715522490190, Label: ECG, Data: -0.5943067666403898
Patient ID: 45, Timestamp: 1715522490189, Label: ECG, Data: 0.2196299122010599
Patient ID: 47, Timestamp: 1715522490190, Label: ECG, Data: 0.2218048270284304
Patient ID: 43, Timestamp: 1715522490190, Label: ECG, Data: -0.5745356951480174
Patient ID: 25, Timestamp: 1715522490190, Label: ECG, Data: 0.7543097631840754
Patient ID: 50, Timestamp: 1715522490190, Label: ECG, Data: 0.04192362933402104
Patient ID: 9, Timestamp: 1715522490190, Label: ECG, Data: -0.21978313430956484
Patient ID: 12, Timestamp: 1715522490191, Label: ECG, Data: -0.3006273586429462
Patient ID: 28, Timestamp: 1715522490191, Label: ECG, Data: 0.26173499496064373
